"","macrorregiao","mes_ano","nivel_atencao","categoria","fte_mensal","qtd_mensal"
"1022","macrorregião Centro-Oeste",2016-04-01,"APS","Médico",101524,634.525
"1023","macrorregião Centro-Oeste",2016-04-01,"Atenção Secundária","Enfermeiro",3980,24.875
"1024","macrorregião Centro-Oeste",2016-04-01,"Atenção Secundária","Médico",33324,208.275
"1025","macrorregião Centro-Oeste",2016-05-01,"APS","Enfermeiro",93920,587
"1026","macrorregião Centro-Oeste",2016-05-01,"APS","Médico",103868,649.175
"1027","macrorregião Centro-Oeste",2016-05-01,"Atenção Secundária","Enfermeiro",3980,24.875
"1028","macrorregião Centro-Oeste",2016-05-01,"Atenção Secundária","Médico",34144,213.4
"1029","macrorregião Centro-Oeste",2016-06-01,"APS","Enfermeiro",94140,588.375
"1030","macrorregião Centro-Oeste",2016-06-01,"APS","Médico",104116,650.725
"1031","macrorregião Centro-Oeste",2016-06-01,"Atenção Secundária","Enfermeiro",3884,24.275
"1032","macrorregião Centro-Oeste",2016-06-01,"Atenção Secundária","Médico",34696,216.85
"1033","macrorregião Centro-Oeste",2016-07-01,"APS","Enfermeiro",94212,588.825
"1034","macrorregião Centro-Oeste",2016-07-01,"APS","Médico",103548,647.175
"1035","macrorregião Centro-Oeste",2016-07-01,"Atenção Secundária","Enfermeiro",4700,29.375
"1036","macrorregião Centro-Oeste",2016-07-01,"Atenção Secundária","Médico",34756,217.225
"1037","macrorregião Centro-Oeste",2016-08-01,"APS","Enfermeiro",94212,588.825
"1038","macrorregião Centro-Oeste",2016-08-01,"APS","Médico",103188,644.925
"1039","macrorregião Centro-Oeste",2016-08-01,"Atenção Secundária","Enfermeiro",4844,30.275
"1040","macrorregião Centro-Oeste",2016-08-01,"Atenção Secundária","Médico",35164,219.775
"1041","macrorregião Centro-Oeste",2016-09-01,"APS","Enfermeiro",93804,586.275
"1042","macrorregião Centro-Oeste",2016-09-01,"APS","Médico",104240,651.5
"1043","macrorregião Centro-Oeste",2016-09-01,"Atenção Secundária","Enfermeiro",4844,30.275
"1044","macrorregião Centro-Oeste",2016-09-01,"Atenção Secundária","Médico",34860,217.875
"1045","macrorregião Centro-Oeste",2016-10-01,"APS","Enfermeiro",93964,587.275
"1046","macrorregião Centro-Oeste",2016-10-01,"APS","Médico",103068,644.175
"1047","macrorregião Centro-Oeste",2016-10-01,"Atenção Secundária","Enfermeiro",4844,30.275
"1048","macrorregião Centro-Oeste",2016-10-01,"Atenção Secundária","Médico",34396,214.975
"1049","macrorregião Centro-Oeste",2016-11-01,"APS","Enfermeiro",93620,585.125
"1050","macrorregião Centro-Oeste",2016-11-01,"APS","Médico",102356,639.725
"1051","macrorregião Centro-Oeste",2016-11-01,"Atenção Secundária","Enfermeiro",4844,30.275
"1052","macrorregião Centro-Oeste",2016-11-01,"Atenção Secundária","Médico",33900,211.875
"1053","macrorregião Centro-Oeste",2016-12-01,"APS","Enfermeiro",93636,585.225
"1054","macrorregião Centro-Oeste",2016-12-01,"APS","Médico",102300,639.375
"1055","macrorregião Centro-Oeste",2016-12-01,"Atenção Secundária","Enfermeiro",4940,30.875
"1056","macrorregião Centro-Oeste",2016-12-01,"Atenção Secundária","Médico",33948,212.175
"1057","macrorregião Centro-Oeste",2017-01-01,"APS","Enfermeiro",92608,578.8
"1058","macrorregião Centro-Oeste",2017-01-01,"APS","Médico",103524,647.025
"1059","macrorregião Centro-Oeste",2017-01-01,"Atenção Secundária","Enfermeiro",4940,30.875
"1060","macrorregião Centro-Oeste",2017-01-01,"Atenção Secundária","Médico",34256,214.1
"1061","macrorregião Centro-Oeste",2017-02-01,"APS","Enfermeiro",93400,583.75
"1062","macrorregião Centro-Oeste",2017-02-01,"APS","Médico",103848,649.05
"1063","macrorregião Centro-Oeste",2017-02-01,"Atenção Secundária","Enfermeiro",4940,30.875
"1064","macrorregião Centro-Oeste",2017-02-01,"Atenção Secundária","Médico",33700,210.625
"1065","macrorregião Centro-Oeste",2017-03-01,"APS","Enfermeiro",92136,575.85
"1066","macrorregião Centro-Oeste",2017-03-01,"APS","Médico",100992,631.2
"1067","macrorregião Centro-Oeste",2017-03-01,"Atenção Secundária","Enfermeiro",4940,30.875
"1068","macrorregião Centro-Oeste",2017-03-01,"Atenção Secundária","Médico",33700,210.625
"1069","macrorregião Centro-Oeste",2017-04-01,"APS","Enfermeiro",92056,575.35
"1070","macrorregião Centro-Oeste",2017-04-01,"APS","Médico",103460,646.625
"1071","macrorregião Centro-Oeste",2017-04-01,"Atenção Secundária","Enfermeiro",4940,30.875
"1072","macrorregião Centro-Oeste",2017-04-01,"Atenção Secundária","Médico",33832,211.45
"1073","macrorregião Centro-Oeste",2017-05-01,"APS","Enfermeiro",91704,573.15
"1074","macrorregião Centro-Oeste",2017-05-01,"APS","Médico",98392,614.95
"1075","macrorregião Centro-Oeste",2017-05-01,"Atenção Secundária","Enfermeiro",4940,30.875
"1076","macrorregião Centro-Oeste",2017-05-01,"Atenção Secundária","Médico",33680,210.5
"1077","macrorregião Centro-Oeste",2017-06-01,"APS","Enfermeiro",91784,573.65
"1078","macrorregião Centro-Oeste",2017-06-01,"APS","Médico",99432,621.45
"1079","macrorregião Centro-Oeste",2017-06-01,"Atenção Secundária","Enfermeiro",5204,32.525
"1080","macrorregião Centro-Oeste",2017-06-01,"Atenção Secundária","Médico",33876,211.725
"1081","macrorregião Centro-Oeste",2017-07-01,"APS","Enfermeiro",91224,570.15
"1082","macrorregião Centro-Oeste",2017-07-01,"APS","Médico",99692,623.075
"1083","macrorregião Centro-Oeste",2017-07-01,"Atenção Secundária","Enfermeiro",5492,34.325
"1084","macrorregião Centro-Oeste",2017-07-01,"Atenção Secundária","Médico",33372,208.575
"1085","macrorregião Centro-Oeste",2017-08-01,"APS","Enfermeiro",92024,575.15
"1086","macrorregião Centro-Oeste",2017-08-01,"APS","Médico",105132,657.075
"1087","macrorregião Centro-Oeste",2017-08-01,"Atenção Secundária","Enfermeiro",5512,34.45
"1088","macrorregião Centro-Oeste",2017-08-01,"Atenção Secundária","Médico",33628,210.175
"1089","macrorregião Centro-Oeste",2017-09-01,"APS","Enfermeiro",93032,581.45
"1090","macrorregião Centro-Oeste",2017-09-01,"APS","Médico",107080,669.25
"1091","macrorregião Centro-Oeste",2017-09-01,"Atenção Secundária","Enfermeiro",5512,34.45
"1092","macrorregião Centro-Oeste",2017-09-01,"Atenção Secundária","Médico",34008,212.55
"1093","macrorregião Centro-Oeste",2017-10-01,"APS","Enfermeiro",95192,594.95
"1094","macrorregião Centro-Oeste",2017-10-01,"APS","Médico",107592,672.45
"1095","macrorregião Centro-Oeste",2017-10-01,"Atenção Secundária","Enfermeiro",5512,34.45
"1096","macrorregião Centro-Oeste",2017-10-01,"Atenção Secundária","Médico",33884,211.775
"1097","macrorregião Centro-Oeste",2017-11-01,"APS","Enfermeiro",95456,596.6
"1098","macrorregião Centro-Oeste",2017-11-01,"APS","Médico",108140,675.875
"1099","macrorregião Centro-Oeste",2017-11-01,"Atenção Secundária","Enfermeiro",5680,35.5
"1100","macrorregião Centro-Oeste",2017-11-01,"Atenção Secundária","Médico",33588,209.925
"1101","macrorregião Centro-Oeste",2017-12-01,"APS","Enfermeiro",95392,596.2
"1102","macrorregião Centro-Oeste",2017-12-01,"APS","Médico",110692,691.825
"1103","macrorregião Centro-Oeste",2017-12-01,"Atenção Secundária","Enfermeiro",5680,35.5
"1104","macrorregião Centro-Oeste",2017-12-01,"Atenção Secundária","Médico",33724,210.775
"1105","macrorregião Centro-Oeste",2018-01-01,"APS","Enfermeiro",97812,611.325
"1106","macrorregião Centro-Oeste",2018-01-01,"APS","Médico",115316,720.725
"1107","macrorregião Centro-Oeste",2018-01-01,"Atenção Secundária","Enfermeiro",5680,35.5
"1108","macrorregião Centro-Oeste",2018-01-01,"Atenção Secundária","Médico",33700,210.625
"1109","macrorregião Centro-Oeste",2018-02-01,"APS","Enfermeiro",99796,623.725
"1110","macrorregião Centro-Oeste",2018-02-01,"APS","Médico",115932,724.575
"1111","macrorregião Centro-Oeste",2018-02-01,"Atenção Secundária","Enfermeiro",5680,35.5
"1112","macrorregião Centro-Oeste",2018-02-01,"Atenção Secundária","Médico",33552,209.7
"1113","macrorregião Centro-Oeste",2018-03-01,"APS","Enfermeiro",100196,626.225
"1114","macrorregião Centro-Oeste",2018-03-01,"APS","Médico",115560,722.25
"1115","macrorregião Centro-Oeste",2018-03-01,"Atenção Secundária","Enfermeiro",5680,35.5
"1116","macrorregião Centro-Oeste",2018-03-01,"Atenção Secundária","Médico",33808,211.3
"1117","macrorregião Centro-Oeste",2018-04-01,"APS","Enfermeiro",98844,617.775
"1118","macrorregião Centro-Oeste",2018-04-01,"APS","Médico",112880,705.5
"1119","macrorregião Centro-Oeste",2018-04-01,"Atenção Secundária","Enfermeiro",5680,35.5
"1120","macrorregião Centro-Oeste",2018-04-01,"Atenção Secundária","Médico",34180,213.625
"1121","macrorregião Centro-Oeste",2018-05-01,"APS","Enfermeiro",98580,616.125
"1122","macrorregião Centro-Oeste",2018-05-01,"APS","Médico",109496,684.35
"1123","macrorregião Centro-Oeste",2018-05-01,"Atenção Secundária","Enfermeiro",4816,30.1
"1124","macrorregião Centro-Oeste",2018-05-01,"Atenção Secundária","Médico",33116,206.975
"1125","macrorregião Centro-Oeste",2018-06-01,"APS","Enfermeiro",98300,614.375
"1126","macrorregião Centro-Oeste",2018-06-01,"APS","Médico",108060,675.375
"1127","macrorregião Centro-Oeste",2018-06-01,"Atenção Secundária","Enfermeiro",4816,30.1
"1128","macrorregião Centro-Oeste",2018-06-01,"Atenção Secundária","Médico",32544,203.4
"1129","macrorregião Centro-Oeste",2018-07-01,"APS","Enfermeiro",98904,618.15
"1130","macrorregião Centro-Oeste",2018-07-01,"APS","Médico",110660,691.625
"1131","macrorregião Centro-Oeste",2018-07-01,"Atenção Secundária","Enfermeiro",4936,30.85
"1132","macrorregião Centro-Oeste",2018-07-01,"Atenção Secundária","Médico",32584,203.65
"1133","macrorregião Centro-Oeste",2018-08-01,"APS","Enfermeiro",100296,626.85
"1134","macrorregião Centro-Oeste",2018-08-01,"APS","Médico",112732,704.575
"1135","macrorregião Centro-Oeste",2018-08-01,"Atenção Secundária","Enfermeiro",5296,33.1
"1136","macrorregião Centro-Oeste",2018-08-01,"Atenção Secundária","Médico",32560,203.5
"1137","macrorregião Centro-Oeste",2018-09-01,"APS","Enfermeiro",100448,627.8
"1138","macrorregião Centro-Oeste",2018-09-01,"APS","Médico",112744,704.65
"1139","macrorregião Centro-Oeste",2018-09-01,"Atenção Secundária","Enfermeiro",5008,31.3
"1140","macrorregião Centro-Oeste",2018-09-01,"Atenção Secundária","Médico",33144,207.15
"1141","macrorregião Centro-Oeste",2018-10-01,"APS","Enfermeiro",101368,633.55
"1142","macrorregião Centro-Oeste",2018-10-01,"APS","Médico",113024,706.4
"1143","macrorregião Centro-Oeste",2018-10-01,"Atenção Secundária","Enfermeiro",5152,32.2
"1144","macrorregião Centro-Oeste",2018-10-01,"Atenção Secundária","Médico",32960,206
"1145","macrorregião Centro-Oeste",2018-11-01,"APS","Enfermeiro",99624,622.65
"1146","macrorregião Centro-Oeste",2018-11-01,"APS","Médico",104276,651.725
"1147","macrorregião Centro-Oeste",2018-11-01,"Atenção Secundária","Enfermeiro",5152,32.2
"1148","macrorregião Centro-Oeste",2018-11-01,"Atenção Secundária","Médico",32980,206.125
"1149","macrorregião Centro-Oeste",2018-12-01,"APS","Enfermeiro",100112,625.7
"1150","macrorregião Centro-Oeste",2018-12-01,"APS","Médico",107480,671.75
"1151","macrorregião Centro-Oeste",2018-12-01,"Atenção Secundária","Enfermeiro",5152,32.2
"1152","macrorregião Centro-Oeste",2018-12-01,"Atenção Secundária","Médico",32804,205.025
"1153","macrorregião Centro-Oeste",2019-01-01,"APS","Enfermeiro",100928,630.8
"1154","macrorregião Centro-Oeste",2019-01-01,"APS","Médico",109692,685.575
"1155","macrorregião Centro-Oeste",2019-01-01,"Atenção Secundária","Enfermeiro",5184,32.4
"1156","macrorregião Centro-Oeste",2019-01-01,"Atenção Secundária","Médico",31432,196.45
"1157","macrorregião Centro-Oeste",2019-02-01,"APS","Enfermeiro",99892,624.325
"1158","macrorregião Centro-Oeste",2019-02-01,"APS","Médico",108180,676.125
"1159","macrorregião Centro-Oeste",2019-02-01,"Atenção Secundária","Enfermeiro",6208,38.8
"1160","macrorregião Centro-Oeste",2019-02-01,"Atenção Secundária","Médico",30660,191.625
"1161","macrorregião Centro-Oeste",2019-03-01,"APS","Enfermeiro",101184,632.4
"1162","macrorregião Centro-Oeste",2019-03-01,"APS","Médico",107640,672.75
"1163","macrorregião Centro-Oeste",2019-03-01,"Atenção Secundária","Enfermeiro",6208,38.8
"1164","macrorregião Centro-Oeste",2019-03-01,"Atenção Secundária","Médico",30620,191.375
"1165","macrorregião Centro-Oeste",2019-04-01,"APS","Enfermeiro",101392,633.7
"1166","macrorregião Centro-Oeste",2019-04-01,"APS","Médico",108456,677.85
"1167","macrorregião Centro-Oeste",2019-04-01,"Atenção Secundária","Enfermeiro",6208,38.8
"1168","macrorregião Centro-Oeste",2019-04-01,"Atenção Secundária","Médico",30628,191.425
"1169","macrorregião Centro-Oeste",2019-05-01,"APS","Enfermeiro",101952,637.2
"1170","macrorregião Centro-Oeste",2019-05-01,"APS","Médico",107004,668.775
"1171","macrorregião Centro-Oeste",2019-05-01,"Atenção Secundária","Enfermeiro",6208,38.8
"1172","macrorregião Centro-Oeste",2019-05-01,"Atenção Secundária","Médico",30496,190.6
"1173","macrorregião Centro-Oeste",2019-06-01,"APS","Enfermeiro",101820,636.375
"1174","macrorregião Centro-Oeste",2019-06-01,"APS","Médico",107392,671.2
"1175","macrorregião Centro-Oeste",2019-06-01,"Atenção Secundária","Enfermeiro",6208,38.8
"1176","macrorregião Centro-Oeste",2019-06-01,"Atenção Secundária","Médico",30584,191.15
"1177","macrorregião Centro-Oeste",2019-07-01,"APS","Enfermeiro",100044,625.275
"1178","macrorregião Centro-Oeste",2019-07-01,"APS","Médico",109480,684.25
"1179","macrorregião Centro-Oeste",2019-07-01,"Atenção Secundária","Enfermeiro",5920,37
"1180","macrorregião Centro-Oeste",2019-07-01,"Atenção Secundária","Médico",30320,189.5
"1181","macrorregião Centro-Oeste",2019-08-01,"APS","Enfermeiro",100148,625.925
"1182","macrorregião Centro-Oeste",2019-08-01,"APS","Médico",111556,697.225
"1183","macrorregião Centro-Oeste",2019-08-01,"Atenção Secundária","Enfermeiro",5424,33.9
"1184","macrorregião Centro-Oeste",2019-08-01,"Atenção Secundária","Médico",29772,186.075
"1185","macrorregião Centro-Oeste",2019-09-01,"APS","Enfermeiro",100776,629.85
"1186","macrorregião Centro-Oeste",2019-09-01,"APS","Médico",113204,707.525
"1187","macrorregião Centro-Oeste",2019-09-01,"Atenção Secundária","Enfermeiro",5424,33.9
"1188","macrorregião Centro-Oeste",2019-09-01,"Atenção Secundária","Médico",29316,183.225
"1189","macrorregião Centro-Oeste",2019-10-01,"APS","Enfermeiro",100880,630.5
"1190","macrorregião Centro-Oeste",2019-10-01,"APS","Médico",113220,707.625
"1191","macrorregião Centro-Oeste",2019-10-01,"Atenção Secundária","Enfermeiro",6168,38.55
"1192","macrorregião Centro-Oeste",2019-10-01,"Atenção Secundária","Médico",29580,184.875
"1193","macrorregião Centro-Oeste",2019-11-01,"APS","Enfermeiro",100368,627.3
"1194","macrorregião Centro-Oeste",2019-11-01,"APS","Médico",112516,703.225
"1195","macrorregião Centro-Oeste",2019-11-01,"Atenção Secundária","Enfermeiro",6344,39.65
"1196","macrorregião Centro-Oeste",2019-11-01,"Atenção Secundária","Médico",31260,195.375
"1197","macrorregião Centro-Oeste",2019-12-01,"APS","Enfermeiro",100968,631.05
"1198","macrorregião Centro-Oeste",2019-12-01,"APS","Médico",114028,712.675
"1199","macrorregião Centro-Oeste",2019-12-01,"Atenção Secundária","Enfermeiro",6344,39.65
"1200","macrorregião Centro-Oeste",2019-12-01,"Atenção Secundária","Médico",31436,196.475
"1201","macrorregião Centro-Oeste",2020-01-01,"APS","Enfermeiro",100128,625.8
"1202","macrorregião Centro-Oeste",2020-01-01,"APS","Médico",103772,648.575
"1203","macrorregião Centro-Oeste",2020-01-01,"Atenção Secundária","Enfermeiro",6344,39.65
"1204","macrorregião Centro-Oeste",2020-01-01,"Atenção Secundária","Médico",31548,197.175
"1205","macrorregião Centro-Oeste",2020-02-01,"APS","Enfermeiro",99744,623.4
"1206","macrorregião Centro-Oeste",2020-02-01,"APS","Médico",103240,645.25
"1207","macrorregião Centro-Oeste",2020-02-01,"Atenção Secundária","Enfermeiro",6184,38.65
"1208","macrorregião Centro-Oeste",2020-02-01,"Atenção Secundária","Médico",31376,196.1
"1209","macrorregião Centro-Oeste",2020-03-01,"APS","Enfermeiro",99824,623.9
"1210","macrorregião Centro-Oeste",2020-03-01,"APS","Médico",104904,655.65
"1211","macrorregião Centro-Oeste",2020-03-01,"Atenção Secundária","Enfermeiro",6424,40.15
"1212","macrorregião Centro-Oeste",2020-03-01,"Atenção Secundária","Médico",31928,199.55
"1213","macrorregião Centro-Oeste",2020-04-01,"APS","Enfermeiro",99780,623.625
"1214","macrorregião Centro-Oeste",2020-04-01,"APS","Médico",111824,698.9
"1215","macrorregião Centro-Oeste",2020-04-01,"Atenção Secundária","Enfermeiro",6568,41.05
"1216","macrorregião Centro-Oeste",2020-04-01,"Atenção Secundária","Médico",31492,196.825
"1217","macrorregião Centro-Oeste",2020-05-01,"APS","Enfermeiro",101084,631.775
"1218","macrorregião Centro-Oeste",2020-05-01,"APS","Médico",119600,747.5
"1219","macrorregião Centro-Oeste",2020-05-01,"Atenção Secundária","Enfermeiro",6568,41.05
"1220","macrorregião Centro-Oeste",2020-05-01,"Atenção Secundária","Médico",31220,195.125
"1221","macrorregião Centro-Oeste",2020-06-01,"APS","Enfermeiro",102376,639.85
"1222","macrorregião Centro-Oeste",2020-06-01,"APS","Médico",121240,757.75
"1223","macrorregião Centro-Oeste",2020-06-01,"Atenção Secundária","Enfermeiro",6712,41.95
"1224","macrorregião Centro-Oeste",2020-06-01,"Atenção Secundária","Médico",31296,195.6
"1225","macrorregião Centro-Oeste",2020-07-01,"APS","Enfermeiro",104712,654.45
"1226","macrorregião Centro-Oeste",2020-07-01,"APS","Médico",120824,755.15
"1227","macrorregião Centro-Oeste",2020-07-01,"Atenção Secundária","Enfermeiro",6840,42.75
"1228","macrorregião Centro-Oeste",2020-07-01,"Atenção Secundária","Médico",31520,197
"1229","macrorregião Centro-Oeste",2020-08-01,"APS","Enfermeiro",107272,670.45
"1230","macrorregião Centro-Oeste",2020-08-01,"APS","Médico",119496,746.85
"1231","macrorregião Centro-Oeste",2020-08-01,"Atenção Secundária","Enfermeiro",6840,42.75
